78,125,201,125,201,146,78,146
462,319,933,222,958,347,487,444
146,568,221,568,221,654,146,654
864,570,932,570,932,646,864,646
335,575,375,575,375,650,335,650
507,573,564,573,564,650,507,650
142,731,229,731,229,760,142,760
320,730,391,734,390,761,318,757
498,729,592,729,592,760,498,760
676,730,746,734,744,761,675,757
850,734,940,734,940,764,850,764
48,806,75,806,75,845,48,845
665,818,748,818,748,846,665,846
137,819,221,822,220,850,136,846
314,819,396,822,394,850,313,846
490,819,574,822,573,850,489,846
853,819,936,822,935,850,852,846
136,906,232,918,228,950,132,937
297,907,412,915,410,949,295,941
472,907,595,913,593,947,470,941
650,908,776,914,774,947,648,941
842,905,950,918,946,950,838,937
