575,295,702,295,702,312,575,312
345,343,388,333,393,357,350,367
349,353,804,348,805,384,350,390
346,392,439,377,443,401,350,417
480,381,790,387,789,417,479,412
617,435,795,440,794,457,617,452
344,444,392,437,395,461,348,469
725,457,780,457,780,470,725,470
348,470,447,461,449,485,350,493
697,477,782,477,782,492,697,492
347,497,442,484,445,508,350,521
348,520,412,515,414,538,350,544
350,572,402,572,402,595,350,595
347,597,432,597,432,620,347,620
350,622,420,622,420,645,350,645
350,647,427,647,427,670,350,670
347,700,385,700,385,722,347,722
350,724,450,727,449,755,349,752
350,749,439,757,437,780,348,773
350,774,436,780,434,806,348,799
350,801,409,807,406,830,347,823
1022,847,1092,847,1092,860,1022,860
348,850,418,859,414,885,345,875
350,890,423,900,418,937,345,928
877,945,1012,945,1012,962,877,962
877,961,1005,965,1004,983,877,979
877,993,985,998,984,1014,876,1008
880,1030,920,1030,920,1042,880,1042
695,1037,762,1037,762,1055,695,1055
502,1047,577,1047,577,1065,502,1065
694,1054,799,1048,800,1064,695,1070
471,1067,649,1054,650,1072,473,1084
694,1107,774,1103,775,1119,695,1123
503,1120,579,1114,580,1131,505,1137
693,1124,759,1118,761,1134,695,1141
504,1135,617,1128,618,1147,505,1153
977,1200,1040,1200,1040,1225,977,1225
1082,1203,1143,1193,1146,1212,1085,1221
882,1204,953,1209,952,1223,881,1218
1135,1210,1165,1210,1165,1220,1135,1220
1022,1212,1062,1212,1062,1225,1022,1225
1100,1212,1135,1212,1135,1222,1100,1222
357,1211,436,1231,425,1276,345,1255
553,1233,716,1220,719,1248,555,1261
907,1247,1202,1247,1202,1275,907,1275
481,1291,784,1265,786,1289,483,1315
