192,40,1256,40,1256,168,192,168
194,177,1267,166,1269,371,196,382
320,380,608,380,608,556,320,556
303,572,1171,566,1172,633,304,638
324,644,1148,644,1148,700,324,700
136,880,244,880,244,928,136,928
876,880,1064,880,1064,932,876,932
1232,880,1392,880,1392,932,1232,932
428,911,728,916,727,983,427,978
64,936,320,936,320,992,64,992
840,936,1096,936,1096,992,840,992
1208,940,1416,940,1416,988,1208,988
764,1204,1352,1204,1352,1228,764,1228
184,1209,1384,1226,1383,1306,183,1289
764,1260,1268,1260,1268,1284,764,1284
764,1288,1340,1288,1340,1312,764,1312
176,1295,592,1300,591,1346,175,1342
764,1316,916,1316,916,1340,764,1340
172,1340,948,1340,948,1392,172,1392
763,1423,1347,1423,1347,1451,763,1451
172,1432,452,1432,452,1468,172,1468
572,1448,1356,1448,1356,1528,572,1528
764,1448,1380,1453,1379,1481,763,1475
176,1472,416,1472,416,1540,176,1540
763,1507,1343,1507,1343,1535,763,1535
764,1536,1116,1536,1116,1560,764,1560
524,1560,716,1560,716,1592,524,1592
764,1576,948,1576,948,1600,764,1600
172,1608,348,1608,348,1648,172,1648
648,1608,716,1608,716,1644,648,1644
764,1648,1388,1648,1388,1676,764,1676
216,1660,444,1660,444,1700,216,1700
648,1660,716,1660,716,1696,648,1696
764,1676,1392,1676,1392,1704,764,1704
764,1704,1276,1704,1276,1732,764,1732
216,1712,388,1712,388,1748,216,1748
764,1728,1352,1734,1351,1762,763,1755
763,1760,1099,1760,1099,1784,763,1784
168,1756,408,1760,407,1804,167,1799
664,1764,716,1764,716,1800,664,1800
1420,1760,1468,1760,1468,1796,1420,1796
759,1800,951,1800,951,1828,759,1828
168,1808,364,1813,363,1856,167,1851
664,1816,716,1816,716,1848,664,1848
164,1860,508,1864,507,1908,163,1903
664,1864,716,1864,716,1904,664,1904
764,1876,1380,1876,1380,1904,764,1904
763,1904,1407,1904,1407,1932,763,1932
664,1920,716,1920,716,1956,664,1956
212,1920,452,1920,452,1960,212,1960
764,1932,1328,1932,1328,1960,764,1960
763,1960,1359,1960,1359,1988,763,1988
212,1964,453,1972,451,2015,210,2008
764,1992,920,1992,920,2016,764,2016
248,2024,716,2024,716,2064,248,2064
764,2032,952,2032,952,2060,764,2060
160,2076,316,2076,316,2116,160,2116
760,2104,1440,2104,1440,2148,760,2148
764,2148,1172,2148,1172,2188,764,2188
160,2156,716,2156,716,2200,160,2200
764,2192,1088,2192,1088,2220,764,2220
160,2208,376,2208,376,2252,160,2252
460,2204,696,2210,695,2254,458,2247
764,2224,1092,2224,1092,2252,764,2252
759,2251,1115,2251,1115,2287,759,2287
156,2276,696,2276,696,2320,156,2320
764,2288,1020,2288,1020,2316,764,2316
168,2320,712,2320,712,2360,168,2360
168,2360,704,2360,704,2400,168,2400
780,2388,1000,2388,1000,2444,780,2444
167,2402,463,2397,464,2439,168,2444
1156,2452,1248,2452,1248,2464,1156,2464
