462,97,793,87,794,104,462,113
486,118,931,100,931,119,487,137
537,143,646,143,646,156,537,156
222,141,448,300,388,384,163,225
375,184,428,184,428,243,375,243
996,203,1115,203,1115,246,996,246
217,267,420,416,382,468,179,319
515,310,1070,288,1074,401,520,423
222,369,334,462,303,499,192,405
523,447,1061,425,1064,496,526,518
221,430,427,603,395,640,189,468
222,492,342,605,316,634,195,521
221,537,345,657,319,684,194,565
520,556,827,545,829,597,522,609
520,618,1096,592,1098,646,522,672
222,601,395,759,365,791,192,633
190,681,223,648,401,826,368,859
221,721,436,928,406,959,192,752
226,770,433,972,407,999,200,797
194,836,223,807,440,1028,411,1057
193,871,221,844,420,1052,391,1079
194,914,221,888,423,1095,396,1122
195,953,222,927,425,1147,397,1172
197,995,223,970,424,1189,397,1214
192,1039,222,1012,408,1215,378,1242
196,1079,224,1054,433,1290,405,1315
195,1118,220,1095,406,1304,381,1327
1502,1125,1759,1120,1759,1157,1503,1162
195,1161,224,1136,395,1335,365,1360
1601,1165,1756,1157,1758,1192,1603,1201
192,1195,219,1171,349,1322,321,1345
1262,1178,1725,1178,1725,1253,1262,1253
1602,1240,1759,1236,1760,1273,1603,1277
197,1253,225,1229,371,1406,342,1430
1268,1265,1578,1265,1578,1312,1268,1312
1599,1281,1737,1275,1738,1309,1600,1315
177,1314,231,1272,401,1490,346,1532
1602,1318,1737,1315,1738,1352,1603,1355
1265,1334,1509,1334,1509,1378,1265,1378
1598,1356,1749,1346,1751,1382,1600,1392
714,1365,893,1357,895,1401,716,1409
1268,1374,1522,1380,1521,1422,1267,1416
1598,1394,1752,1384,1755,1422,1600,1432
554,1420,1049,1398,1051,1443,556,1465
1268,1418,1450,1418,1450,1456,1268,1456
1597,1433,1765,1420,1768,1458,1600,1470
608,1465,996,1450,997,1496,609,1511
1594,1475,1761,1456,1766,1497,1598,1516
610,1514,993,1494,995,1538,612,1557
1596,1512,1749,1494,1753,1531,1600,1549
292,1549,349,1514,452,1681,395,1716
1600,1543,1737,1543,1737,1584,1600,1584
620,1560,983,1542,985,1586,622,1604
1597,1587,1730,1578,1733,1613,1600,1622
1597,1625,1743,1613,1746,1651,1600,1663
828,1621,1096,1621,1096,1712,828,1712
315,1645,345,1622,425,1725,395,1748
1596,1667,1743,1651,1746,1684,1600,1700
1598,1695,1731,1689,1732,1730,1600,1735
864,1722,1055,1712,1058,1761,866,1771
1284,1719,1544,1726,1543,1766,1283,1758
1595,1750,1739,1732,1745,1776,1601,1794
1278,1758,1550,1764,1549,1801,1277,1795
