556,406,1475,406,1475,512,556,512
1121,537,1484,537,1484,568,1121,568
549,609,834,609,834,646,549,646
1134,609,1253,609,1253,640,1134,640
1337,609,1437,609,1437,640,1337,640
546,687,800,687,800,728,546,728
1153,687,1234,687,1234,718,1153,718
1346,687,1428,687,1428,721,1346,721
550,762,1000,762,1000,806,550,806
1143,762,1243,762,1243,796,1143,796
1337,762,1437,762,1437,796,1337,796
546,840,828,840,828,881,546,881
1143,840,1243,840,1243,871,1143,871
1337,840,1437,840,1437,871,1337,871
546,915,871,915,871,956,546,956
546,993,856,993,856,1034,546,1034
1153,996,1234,996,1234,1028,1153,1028
1359,996,1415,996,1415,1028,1359,1028
550,1071,1028,1071,1028,1115,550,1115
1153,1071,1231,1071,1231,1103,1153,1103
1346,1071,1428,1071,1428,1106,1346,1106
550,1146,890,1146,890,1190,550,1190
1153,1150,1231,1150,1231,1181,1153,1181
1346,1150,1428,1150,1428,1181,1346,1181
549,1221,1040,1221,1040,1262,549,1262
1134,1225,1253,1225,1253,1256,1134,1256
1337,1225,1437,1225,1437,1256,1337,1256
549,1303,834,1303,834,1343,549,1343
1140,1303,1243,1303,1243,1334,1140,1334
1346,1303,1425,1303,1425,1337,1346,1337
547,1374,850,1378,849,1423,546,1419
1143,1381,1243,1381,1243,1412,1143,1412
1337,1381,1437,1381,1437,1412,1337,1412
546,1456,787,1456,787,1493,546,1493
1153,1456,1234,1456,1234,1487,1153,1487
1359,1456,1415,1456,1415,1487,1359,1487
553,1531,1025,1531,1025,1571,553,1571
1143,1534,1240,1534,1240,1565,1143,1565
1359,1534,1415,1534,1415,1565,1359,1565
556,1609,959,1609,959,1646,556,1646
1375,1615,1400,1615,1400,1640,1375,1640
550,1687,890,1687,890,1725,550,1725
