1035,153,1132,156,1132,173,1034,169
862,193,896,187,899,205,865,211
864,200,1212,197,1212,224,865,227
864,233,934,221,937,239,867,251
962,222,1202,225,1202,250,962,247
1070,262,1195,266,1194,280,1069,277
862,265,897,265,897,287,862,287
1150,280,1195,280,1195,292,1150,292
863,290,939,284,941,302,865,308
1130,295,1192,295,1192,305,1130,305
866,309,934,304,936,322,867,327
867,327,915,327,915,345,867,345
865,370,905,370,905,385,865,385
864,390,927,386,928,403,865,406
864,409,917,405,918,422,865,425
865,427,925,427,925,442,865,442
865,482,941,489,939,508,863,501
867,507,932,507,932,525,867,525
867,527,930,527,930,545,867,545
865,543,909,548,907,565,863,560
863,578,917,585,914,606,860,599
863,608,921,615,917,648,859,640
1265,650,1370,652,1369,667,1264,664
1265,664,1365,667,1364,682,1264,679
1127,722,1180,722,1180,735,1127,735
982,730,1040,730,1040,742,982,742
1129,735,1207,729,1208,744,1130,750
981,741,1094,734,1095,749,982,756
1126,775,1189,772,1190,785,1127,788
982,785,1027,785,1027,797,982,797
1126,787,1179,783,1180,797,1127,801
981,797,1069,790,1070,805,982,812
1340,842,1410,842,1410,865,1340,865
1425,845,1487,845,1487,865,1425,865
868,853,926,859,922,898,864,893
1018,869,1144,860,1146,883,1020,893
1292,882,1515,882,1515,902,1292,902
966,917,1197,897,1198,915,967,935
255,1167,415,1167,415,1220,255,1220
775,1166,951,1171,949,1223,773,1218
1294,1167,1444,1167,1444,1217,1294,1217
247,1225,425,1225,425,1272,247,1272
810,1230,921,1220,926,1271,815,1282
1295,1225,1450,1225,1450,1272,1295,1272
300,1402,402,1402,402,1452,300,1452
1285,1402,1507,1402,1507,1460,1285,1460
742,1404,947,1404,947,1454,742,1454
202,1455,510,1455,510,1502,202,1502
705,1457,995,1457,995,1510,705,1510
1268,1461,1519,1449,1521,1504,1270,1516
