667,371,682,371,682,930,667,930
727,378,739,378,739,712,727,712
695,493,707,493,707,928,695,928
363,513,376,513,376,575,363,575
537,515,552,515,552,579,537,579
555,518,565,518,565,562,555,562
570,518,608,518,608,525,570,525
581,515,624,515,624,550,581,550
380,518,518,518,518,537,380,537
569,525,579,525,579,548,569,548
680,530,695,530,695,928,680,928
650,533,663,533,663,930,650,930
378,535,516,535,516,555,378,555
346,545,359,545,359,923,346,923
624,592,650,592,650,930,624,930
712,597,726,597,726,927,712,927
435,643,447,643,447,923,435,923
478,653,489,653,489,925,478,925
449,655,461,655,461,923,449,923
407,667,418,667,418,922,407,922
462,670,474,670,476,925,464,925
521,773,533,773,533,876,521,876
420,679,432,679,432,923,420,923
393,682,403,682,403,922,393,922
376,699,389,699,392,922,379,922
504,733,516,732,519,925,506,925
727,741,739,741,739,925,727,925
741,831,751,831,751,925,741,925
331,846,342,846,342,922,331,922
569,864,581,864,581,932,569,932
363,873,374,872,377,922,366,922
493,878,503,878,503,925,493,925
538,881,550,881,550,928,538,928
586,884,597,885,595,926,583,925
597,890,608,890,608,925,597,925
558,896,570,897,567,933,555,932
611,913,623,913,623,932,611,932
