384,128,1129,128,1129,210,384,210
243,227,1305,227,1305,330,243,330
869,466,1417,466,1417,534,869,534
874,532,1348,545,1347,610,873,597
874,698,1282,698,1282,752,874,752
869,775,1141,775,1141,841,869,841
112,881,189,881,189,897,112,897
879,946,1285,930,1288,995,882,1012
126,965,377,970,377,1016,125,1012
122,1014,530,1020,529,1069,121,1063
881,1017,1170,1028,1168,1081,879,1070
152,1108,454,1111,454,1142,152,1140
145,1141,196,1141,196,1150,145,1150
217,1139,288,1139,288,1150,217,1150
407,1141,447,1141,447,1150,407,1150
103,1167,168,1167,168,1197,103,1197
871,1176,1324,1176,1324,1228,871,1228
107,1197,232,1197,232,1221,107,1221
105,1221,199,1225,198,1250,104,1246
105,1244,201,1244,201,1270,105,1270
871,1251,1246,1251,1246,1305,871,1305
154,1300,206,1300,206,1335,154,1335
529,1307,578,1307,578,1326,529,1326
105,1317,131,1317,131,1342,105,1342
157,1335,199,1335,199,1345,157,1345
