301,62,577,60,577,76,301,79
365,83,506,92,505,104,365,96
515,113,588,109,589,120,515,124
190,270,549,232,559,328,200,366
845,345,1151,342,1151,379,845,381
227,445,295,419,310,457,242,484
256,463,312,452,320,490,264,502
905,714,1091,714,1091,753,905,753
939,763,1057,763,1057,798,939,798
622,907,676,902,678,932,624,936
655,935,708,903,723,928,670,959
438,911,569,909,570,946,438,949
903,926,1091,923,1091,952,903,955
0,941,15,941,15,967,0,967
645,961,678,961,678,975,645,975
901,956,1093,956,1093,1023,901,1023
0,969,33,969,33,1025,0,1025
675,1008,725,996,730,1015,679,1027
480,1030,515,1026,517,1044,482,1048
279,1138,922,1138,922,1181,279,1181
