419,213,630,213,630,246,419,246
382,243,618,243,618,1204,382,1204
439,273,477,306,408,383,370,349
604,295,635,295,635,328,604,328
578,412,611,412,611,445,578,445
719,470,1069,473,1068,570,718,567
576,494,611,494,611,527,576,527
703,578,1068,578,1068,644,703,644
696,667,937,667,937,691,696,691
1035,679,1099,679,1099,696,1035,696
698,689,949,692,949,710,698,707
1052,696,1085,696,1085,710,1052,710
698,707,909,710,909,728,698,726
1033,742,1096,742,1096,771,1033,771
696,743,963,746,963,769,695,765
696,765,984,770,984,790,695,786
698,787,909,787,909,806,698,806
1031,803,1089,803,1089,817,1031,817
694,826,764,835,761,861,691,853
696,859,816,865,815,881,695,876
714,944,752,944,752,953,714,953
433,941,468,960,427,1036,392,1017
712,953,750,953,750,963,712,963
700,963,721,963,721,975,700,975
721,963,764,963,764,975,721,975
712,986,750,986,750,996,712,996
709,998,747,995,748,1007,710,1009
400,1073,435,1073,435,1110,400,1110
571,1073,614,1073,614,1113,571,1113
539,1115,581,1115,581,1155,539,1155
574,1157,614,1157,614,1197,574,1197
452,1157,494,1157,494,1195,452,1195
561,1189,596,1216,535,1295,500,1268
439,1189,474,1209,428,1288,393,1267
480,1197,522,1197,522,1239,480,1239
578,1244,614,1244,614,1279,578,1279
454,1242,494,1242,494,1277,454,1277
439,1273,474,1292,431,1368,396,1348
482,1282,522,1282,522,1321,482,1321
