604,698,957,708,955,772,602,762
420,775,1168,780,1167,845,419,840
856,896,1016,896,1016,940,856,940
736,904,792,904,792,940,736,940
257,921,778,942,774,1048,252,1026
916,948,1356,948,1356,996,916,996
916,1000,1324,1000,1324,1048,916,1048
916,1052,1284,1052,1284,1100,916,1100
596,1476,996,1476,996,1568,596,1568
480,1580,1164,1580,1164,1692,480,1692
640,1740,996,1740,996,1788,640,1788
1187,1906,1309,1884,1315,1916,1193,1938
1240,1919,1348,1897,1357,1937,1248,1960
1168,1940,1236,1940,1236,1976,1168,1976
1172,1977,1344,1931,1353,1966,1182,2011
1256,1984,1346,1969,1352,2002,1261,2017
1163,2009,1249,1992,1255,2022,1169,2039
1206,2013,1354,1993,1360,2040,1212,2060
1239,2057,1329,2033,1338,2067,1248,2091
964,2080,1136,2080,1136,2124,964,2124
967,2124,1219,2119,1220,2154,968,2158
468,2184,748,2184,748,2244,468,2244
840,2184,1124,2184,1124,2244,840,2244
