132,90,1270,90,1270,177,132,177
132,202,772,202,772,259,132,259
132,289,450,292,449,347,132,344
1015,903,1143,906,1142,935,1014,932
1452,1027,1567,1027,1567,1067,1452,1067
555,1035,602,1065,489,1244,443,1215
210,1062,312,1062,312,1107,210,1107
225,1105,290,1105,290,1135,225,1135
212,1132,247,1132,247,1165,212,1165
210,1155,295,1155,295,1217,210,1217
607,1207,722,1207,722,1247,607,1247
227,1215,257,1215,257,1242,227,1242
212,1240,265,1240,265,1275,212,1275
1344,1509,1451,1450,1475,1493,1368,1552
490,1507,607,1507,607,1547,490,1547
1047,1515,1160,1515,1160,1555,1047,1555
