17,7,337,19,336,57,16,45
18,55,106,64,103,99,15,90
291,66,480,57,481,93,292,101
18,89,66,92,64,124,16,120
424,92,481,92,481,127,424,127
18,122,346,135,345,173,17,160
426,124,480,125,480,157,425,156
19,154,189,166,186,201,16,189
413,160,479,154,483,190,417,196
19,188,172,199,170,231,17,219
413,189,480,191,480,223,412,222
438,212,446,212,446,224,438,224
20,220,96,226,94,257,17,251
426,222,480,223,479,254,425,253
440,244,448,244,448,255,440,255
19,252,67,254,66,287,18,285
412,259,479,252,483,289,415,295
