979,267,1087,267,1087,295,979,295
361,523,547,494,552,529,366,558
1085,525,1192,525,1192,550,1085,550
1099,557,1176,557,1176,583,1099,583
317,653,640,602,645,636,322,687
247,708,723,631,738,725,262,801
349,792,652,743,666,831,363,880
1211,780,1275,780,1275,806,1211,806
1207,813,1282,813,1282,839,1207,839
544,886,743,855,747,882,549,914
550,917,699,894,703,921,554,944
299,926,485,899,493,953,307,980
1092,1040,1183,1040,1183,1066,1092,1066
559,1090,770,1050,781,1109,570,1149
1099,1073,1174,1073,1174,1099,1099,1099
341,1125,406,1115,410,1141,345,1150
346,1151,486,1132,490,1159,350,1178
944,1291,1120,1291,1120,1317,944,1317
911,1324,1153,1324,1153,1352,911,1352
1131,1416,1452,1412,1453,1466,1132,1470
