125,167,2322,210,2318,414,121,371
1227,688,1288,650,1386,805,1325,843
848,1768,1736,1768,1736,1872,848,1872
120,1892,2452,1892,2452,1960,120,1960
212,2120,856,2120,856,2164,212,2164
1128,2120,1568,2120,1568,2164,1128,2164
1780,2120,2472,2120,2472,2164,1780,2164
308,2172,764,2172,764,2216,308,2216
1000,2171,1696,2176,1695,2223,999,2218
2076,2176,2176,2176,2176,2216,2076,2216
284,2264,788,2264,788,2376,284,2376
1176,2268,1524,2268,1524,2368,1176,2368
1944,2272,2312,2272,2312,2368,1944,2368
