1387,864,2367,856,2369,1039,1388,1046
2432,924,2452,924,2452,984,2432,984
1716,1052,2132,1052,2132,1088,1716,1088
461,1108,887,1078,890,1126,464,1156
2081,1077,2259,1123,2239,1203,2061,1158
2432,1102,2488,1107,2461,1412,2405,1407
533,1152,818,1136,821,1184,536,1200
1916,1172,1992,1172,1992,1216,1916,1216
116,1180,132,1180,132,1252,116,1252
1752,1264,1832,1264,1832,1288,1752,1288
1900,1256,2008,1256,2008,1292,1900,1292
2124,1260,2168,1260,2168,1288,2124,1288
2064,1288,2228,1288,2228,1320,2064,1320
1764,1292,1816,1292,1816,1320,1764,1320
1932,1292,1980,1292,1980,1320,1932,1320
1652,1328,2280,1328,2280,1424,1652,1424
286,1413,595,1403,597,1459,288,1469
274,1455,607,1449,608,1543,276,1549
645,1514,871,1500,873,1544,648,1558
2416,1532,2428,1532,2428,1584,2416,1584
378,1543,506,1536,509,1575,380,1583
645,1557,875,1543,878,1591,648,1605
2412,1588,2464,1588,2464,1664,2412,1664
688,1588,828,1588,828,1632,688,1632
1644,1624,1884,1624,1884,1664,1644,1664
