420,353,551,349,551,378,421,383
277,389,693,376,694,408,278,421
237,424,724,411,725,448,238,461
209,458,768,440,769,476,210,494
192,488,790,473,791,509,193,524
175,524,287,527,286,557,175,555
164,556,792,538,793,574,165,592
157,589,818,570,819,605,158,625
153,629,317,618,319,650,155,661
759,678,822,678,822,721,759,721
305,729,714,719,715,769,306,778
246,737,278,737,278,775,246,775
229,786,766,777,767,808,229,818
232,823,770,805,771,836,233,853
531,845,738,838,739,865,532,872
260,851,486,845,487,869,260,875
348,876,488,872,489,896,349,900
397,931,591,928,591,962,398,965
