160,400,476,400,476,572,160,572
546,416,815,411,817,488,548,493
483,492,971,485,972,578,484,585
244,694,905,704,903,870,242,861
1040,732,1076,732,1076,1156,1040,1156
412,883,708,889,707,941,411,935
163,1181,460,1057,507,1169,210,1293
1776,1474,2257,1484,2254,1602,1774,1593
1031,1549,1076,1546,1097,1931,1052,1934
2368,1604,2392,1604,2392,1884,2368,1884
1912,1611,2124,1617,2123,1657,1911,1651
1631,1797,1885,1686,1926,1778,1672,1889
253,1911,633,2012,618,2069,238,1968
2360,2024,2384,2024,2384,2140,2360,2140
704,2036,880,1986,893,2033,717,2083
348,2032,516,2088,498,2139,330,2083
2358,2202,2387,2197,2400,2282,2371,2287
1762,2297,2025,2377,2011,2423,1748,2344
2083,2408,2205,2362,2218,2398,2096,2444
1833,2384,1968,2436,1952,2476,1818,2424
