393,48,1103,45,1104,135,393,139
124,157,1368,157,1368,208,124,208
234,328,667,328,667,375,234,375
234,389,834,389,834,424,234,424
232,431,724,431,724,466,232,466
234,562,735,562,735,611,234,611
234,625,698,625,698,658,234,658
231,670,473,664,473,698,232,704
234,794,885,794,885,841,234,841
1360,856,1497,852,1499,920,1362,924
232,857,874,857,874,892,232,892
232,899,740,899,740,932,232,932
232,1022,484,1033,482,1081,230,1070
234,1094,848,1094,848,1122,234,1122
232,1136,810,1136,810,1169,232,1169
232,1259,673,1267,672,1315,231,1307
234,1328,874,1328,874,1364,234,1364
231,1371,890,1368,890,1405,232,1408
