159,51,283,51,283,75,159,75
881,76,1418,79,1417,102,881,98
367,103,567,103,567,126,367,126
881,103,1078,103,1078,124,881,124
1061,140,1239,140,1239,159,1061,159
714,164,813,164,813,182,714,182
932,173,1364,173,1364,194,932,194
107,175,330,175,330,199,107,199
714,192,820,192,820,206,714,206
1289,225,1359,225,1359,243,1289,243
480,267,574,267,574,283,480,283
729,265,788,269,787,287,727,283
897,271,960,271,960,288,897,288
1300,271,1347,271,1347,290,1300,290
499,287,556,290,555,307,498,304
733,290,792,290,792,307,733,307
892,297,989,297,989,314,892,314
1300,297,1347,297,1347,316,1300,316
897,323,946,323,946,339,897,339
1300,323,1347,323,1347,342,1300,342
499,337,562,337,562,351,499,351
112,336,169,339,168,357,111,353
895,349,1078,349,1078,367,895,367
742,375,794,375,794,393,742,393
112,377,182,377,182,393,112,393
513,377,536,377,536,396,513,396
897,377,951,377,951,396,897,396
1300,377,1347,377,1347,396,1300,396
895,403,986,403,986,419,895,419
1300,403,1347,403,1347,421,1300,421
517,412,557,412,557,431,517,431
171,414,281,414,281,431,171,431
897,431,1010,431,1010,447,897,447
1300,431,1347,431,1347,447,1300,447
517,452,543,452,543,471,517,471
171,454,248,454,248,471,171,471
895,454,989,454,989,475,895,475
1298,454,1348,458,1347,476,1297,473
897,482,979,482,979,499,897,499
1300,482,1347,482,1347,501,1300,501
112,491,206,494,206,513,112,510
508,490,556,494,554,511,507,507
895,506,1178,506,1178,527,895,527
112,529,173,529,173,546,112,546
506,528,554,531,553,549,505,545
897,536,958,536,958,553,897,553
1301,533,1349,538,1347,556,1299,551
895,560,1010,560,1010,578,895,578
1298,560,1348,563,1347,581,1297,578
110,569,274,569,274,590,110,590
519,565,555,573,551,592,515,584
897,587,959,590,958,609,896,606
1300,588,1348,591,1347,607,1299,604
171,611,337,611,337,630,171,630
517,611,543,611,543,628,517,628
897,616,967,616,967,632,897,632
1300,614,1348,617,1347,633,1299,630
897,642,953,642,953,658,897,658
1301,638,1349,643,1347,661,1299,657
110,649,171,649,171,665,110,665
514,645,550,651,547,669,511,663
754,646,792,646,792,665,754,665
895,665,967,665,967,686,895,686
1298,665,1348,668,1347,687,1297,684
513,691,553,691,553,710,513,710
110,691,213,691,213,710,110,710
897,693,968,696,967,714,896,711
1300,693,1347,693,1347,712,1300,712
895,719,965,719,965,738,895,738
1301,718,1349,723,1347,741,1299,736
164,740,789,740,789,759,164,759
897,747,949,747,949,764,897,764
1301,745,1348,748,1347,767,1299,763
285,764,667,764,667,782,285,782
895,771,1005,771,1005,792,895,792
1300,773,1347,773,1347,792,1300,792
131,817,248,817,248,834,131,834
98,848,841,848,841,871,98,871
96,871,843,871,843,895,96,895
93,897,836,897,836,921,93,921
628,1136,675,1136,675,1148,628,1148
637,1185,785,1185,785,1218,637,1218
632,1216,871,1216,871,1246,632,1246
649,1265,825,1270,824,1293,648,1289
623,1300,660,1300,660,1321,623,1321
660,1324,700,1324,700,1335,660,1335
625,1338,679,1338,679,1352,625,1352
625,1350,682,1350,682,1364,625,1364
621,1384,681,1377,684,1401,623,1408
