345,105,1347,105,1347,207,345,207
616,303,667,288,759,596,708,611
403,445,617,628,576,676,362,494
669,679,814,679,814,694,669,694
677,690,810,693,809,707,677,704
225,692,535,774,521,825,211,744
270,990,500,924,516,980,286,1046
684,971,812,965,812,983,685,989
755,995,802,995,802,1012,755,1012
685,1000,735,1000,735,1017,685,1017
625,1045,655,1045,655,1065,625,1065
706,1050,779,1045,780,1061,707,1066
652,1052,660,1052,660,1070,652,1070
857,1057,984,1054,985,1069,857,1071
358,1261,575,1045,618,1088,402,1305
676,1075,779,1065,780,1079,677,1089
699,1134,756,1153,657,1450,600,1431
