105,91,857,91,857,164,105,164
100,166,864,166,864,260,100,260
853,353,982,353,982,389,853,389
850,389,1408,389,1408,464,850,464
850,464,1281,462,1282,513,850,516
867,609,996,609,996,642,867,642
859,648,1244,645,1244,712,860,715
864,721,1291,719,1291,768,864,771
142,785,222,785,222,801,142,801
853,864,982,864,982,897,853,897
157,874,419,874,419,921,157,921
855,907,1136,907,1136,967,855,967
150,923,574,928,574,978,149,973
853,967,1314,967,1314,1033,853,1033
185,1018,499,1024,498,1057,184,1052
178,1052,232,1052,232,1064,178,1064
253,1052,325,1052,325,1064,253,1064
365,1052,417,1052,417,1064,365,1064
450,1052,489,1052,489,1064,450,1064
133,1080,201,1080,201,1113,133,1113
135,1113,267,1113,267,1136,135,1136
724,1125,762,1104,812,1194,774,1215
135,1139,232,1139,232,1164,135,1164
846,1143,975,1143,975,1176,846,1176
133,1162,234,1162,234,1188,133,1188
850,1178,1298,1178,1298,1244,850,1244
187,1221,239,1221,239,1256,187,1256
576,1225,628,1225,628,1244,576,1244
850,1244,1249,1244,1249,1310,850,1310
190,1253,234,1256,234,1270,189,1267
