155,159,1133,146,1136,337,158,351
163,337,884,359,879,536,157,514
154,536,883,539,883,632,154,630
154,649,864,649,864,759,154,759
157,768,583,768,583,874,157,874
1182,848,1279,845,1280,882,1183,885
709,951,803,948,805,982,710,986
1125,964,1318,970,1316,1019,1123,1013
960,984,1045,984,1045,1014,960,1014
1115,1017,1324,1017,1324,1045,1115,1045
717,1028,796,1028,796,1047,717,1047
676,1047,836,1044,837,1092,677,1096
1146,1054,1303,1054,1303,1071,1146,1071
925,1073,1075,1073,1075,1101,925,1101
1150,1078,1300,1078,1300,1094,1150,1094
1150,1094,1258,1096,1258,1114,1150,1112
696,1101,817,1101,817,1115,696,1115
980,1103,1027,1106,1026,1122,979,1118
1146,1115,1303,1115,1303,1134,1146,1134
691,1122,799,1122,799,1134,691,1134
923,1120,1078,1122,1077,1140,923,1137
693,1136,829,1133,830,1149,693,1152
1181,1134,1246,1134,1246,1146,1181,1146
951,1143,1047,1143,1047,1157,951,1157
726,1153,796,1153,796,1167,726,1167
930,1162,1068,1162,1068,1176,930,1176
902,1171,942,1171,942,1188,902,1188
956,1178,1050,1178,1050,1192,956,1192
935,1186,966,1190,965,1200,934,1196
