274,122,499,117,500,157,275,163
462,370,612,370,612,410,462,410
464,420,584,417,585,456,465,459
450,577,712,577,712,632,450,632
936,640,1194,636,1195,677,937,681
450,640,760,640,760,697,450,697
840,784,1285,796,1284,853,838,841
115,805,212,805,212,852,115,852
840,887,1112,887,1112,922,840,922
115,932,347,932,347,977,115,977
839,940,1262,936,1262,981,840,984
842,986,1265,992,1264,1032,842,1026
43,1071,280,1078,279,1121,41,1114
845,1165,1065,1165,1065,1202,845,1202
112,1187,587,1187,587,1232,112,1232
845,1215,1092,1215,1092,1252,845,1252
112,1300,298,1305,297,1346,111,1342
112,1412,210,1412,210,1450,112,1450
842,1412,905,1412,905,1447,842,1447
112,1519,409,1519,409,1562,112,1562
45,1532,77,1532,77,1555,45,1555
839,1532,1057,1532,1057,1567,839,1567
